name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;446;0;754;3143;1090;3143;996;0
header;171;213;171;246;1142;246;1142;213
A;980;272;980;299;1003;299;1003;272
A;573;552;573;557;578;557;578;552
D;853;740;853;756;862;756;862;740
A;976;876;976;877;976;877;976;876
B;978;951;978;979;998;979;998;951
A;724;1040;724;1040;724;1040;724;1040
B;668;1060;668;1075;677;1075;677;1060
A;711;1072;711;1074;713;1074;713;1072
A;804;1388;804;1389;805;1389;805;1388
C;976;1636;976;1663;996;1663;996;1636
A;720;1798;720;1813;728;1813;728;1798
A;1037;1811;1037;1812;1038;1812;1038;1811
B;824;1937;824;1953;832;1953;832;1937
A;875;1937;875;1938;877;1938;877;1937
A;701;2166;701;2183;709;2183;709;2166
A;714;2624;714;2628;716;2628;716;2624
