name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;216;0;564;3151;1058;3151;1058;0
header;217;193;217;236;1852;236;1852;193
A;796;237;796;237;796;237;796;237
A;1021;261;1021;285;1042;285;1042;261
D;818;266;818;282;825;282;825;266
B;921;864;921;881;930;881;930;864
A;396;867;396;883;404;883;404;867
A;372;879;372;884;377;884;377;879
B;1024;952;1024;978;1043;978;1043;952
B;926;1139;926;1155;936;1155;936;1139
B;924;1326;924;1342;933;1342;933;1326
A;396;1327;396;1343;404;1343;404;1327
C;1019;1625;1019;1653;1043;1653;1043;1625
B;715;1817;715;1832;736;1832;736;1817
A;837;1919;837;1935;845;1935;845;1919
A;867;2124;867;2124;867;2124;867;2124
D;797;2145;797;2162;806;2162;806;2145
D;1023;2296;1023;2325;1046;2325;1046;2296
A;881;2468;881;2484;889;2484;889;2468
A;597;2571;597;2583;603;2583;603;2571
A;874;2573;874;2584;881;2584;881;2573
