name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;437;0;650;3151;1701;3151;1535;0
header;201;208;201;246;1844;246;1844;208
A;1264;250;1264;253;1265;253;1265;250
A;1310;479;1310;495;1318;495;1318;479
D;804;614;804;630;812;630;812;614
A;992;795;992;802;999;802;999;795
B;1009;978;1009;1005;1029;1005;1029;978
A;669;1114;669;1121;675;1121;675;1114
A;899;1296;899;1303;906;1303;906;1296
C;1005;1654;1005;1682;1026;1682;1026;1654
D;1004;2295;1004;2322;1024;2322;1024;2295
A;1238;2303;1238;2318;1246;2318;1246;2303
A;917;2488;917;2495;922;2495;922;2488
A;1323;2655;1323;2655;1323;2655;1323;2655
A;1505;2705;1505;2706;1505;2706;1505;2705
A;959;2853;959;2860;967;2860;967;2853
