name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;242;0;289;3139;1600;3139;1553;0
header;550;216;550;266;1381;266;1381;216
A;992;90;992;90;992;90;992;90
A;1190;148;1190;155;1194;155;1194;148
A;1280;278;1280;279;1280;279;1280;278
A;1295;279;1295;280;1296;280;1296;279
A;807;282;807;284;809;284;809;282
A;1064;350;1064;350;1065;350;1065;350
A;699;351;699;353;702;353;702;351
A;934;351;934;353;935;353;935;351
A;1374;632;1374;634;1376;634;1376;632
A;544;641;544;642;546;642;546;641
D;321;707;321;812;415;812;415;707
A;435;709;435;814;527;814;527;709
B;782;715;782;813;882;813;882;715
A;1092;715;1092;817;1167;817;1167;715
D;1300;719;1300;818;1373;818;1373;719
A;539;885;539;886;541;886;541;885
A;645;886;645;886;645;886;645;886
A;398;948;398;948;398;948;398;948
A;1560;996;1560;997;1560;997;1560;996
A;1532;1201;1532;1202;1532;1202;1532;1201
B;665;1379;665;1479;737;1479;737;1379
C;1008;1380;1008;1483;1079;1483;1079;1380
B;1115;1381;1115;1482;1207;1482;1207;1381
A;271;1540;271;1540;273;1540;273;1540
A;1577;1621;1577;1621;1577;1621;1577;1621
A;1124;1718;1124;1718;1126;1718;1126;1718
A;1482;1760;1482;1760;1482;1760;1482;1760
A;1375;2178;1375;2178;1376;2178;1376;2178
A;1390;2309;1390;2312;1394;2312;1394;2309
A;1154;2313;1154;2313;1155;2313;1155;2313
A;1301;2364;1301;2364;1302;2364;1302;2364
A;1190;2580;1190;2580;1190;2580;1190;2580
A;987;2653;987;2654;989;2654;989;2653
A;1021;2718;1021;2718;1023;2718;1023;2718
A;1584;2729;1584;2732;1589;2732;1589;2729
A;925;2757;925;2761;959;2761;959;2757
A;705;2970;705;2976;713;2976;713;2970
